"","tri","Fire_ID"
"599",0.523341119289398,"SLK44_2001_67"
"600",4.82557344436646,"SLK44_2006_1593"
"601",1.1045196056366,"SLK44_2017_2083"
"602",8.38246059417725,"SLK44_2018_2043"
"603",1,"SLK45_2001_44"
"604",5.89399147033691,"SLK45_2006_1599"
"605",8.40983390808105,"SLK45_2011_1695"
"606",2.71115040779114,"SLK45_2013_1863"
"607",8.34915161132812,"SLK45_2017_1940"
"608",9.38183116912842,"SLK46_2011_1694"
"609",5.43164300918579,"SLK47_2001_69"
"610",6.24484586715698,"SLK47_2002_73"
"611",6.36262559890747,"SLK47_2011_1788"
"612",21.1665267944336,"SLK47_2012_1932"
"613",7.77733516693115,"SLK47_2020_2217"
"614",2.12020897865295,"SLK48_2006_1681"
"615",7.87552356719971,"SLK48_2011_1785"
"616",13.5314340591431,"SLK48_2018_2047"
"617",7.81668376922607,"SLK48_2020_2214"
"618",2.36280369758606,"SLK49_2010_1730"
"619",3.25098133087158,"SLK49_2018_2128"
"620",8.34642601013184,"SLK5_2001_38"
"621",11.047022819519,"SLK5_2002_12"
"622",7.75354862213135,"SLK50_2011_1805"
"623",10.5405616760254,"SLK51_2003_1403"
"624",5.05163955688477,"SLK51_2011_1808"
"625",7.22794914245605,"SLK51_2018_2046"
"626",7.86527872085571,"SLK52_2017_2110"
"627",1.89732587337494,"SLK53_2015_1969"
"628",8.71550464630127,"SLK53_2018_2067"
"629",6.44253063201904,"SLK54_2002_179"
"630",9.4498176574707,"SLK55_2011_1741"
"631",8.88759994506836,"SLK55_2015_1963"
"632",14.9202375411987,"SLK55_2018_2143"
"633",16.0869216918945,"SLK56_2018_2118"
"634",17.3643989562988,"SLK57_2003_1479"
"635",4.98977899551392,"SLK57_2011_1739"
"636",3.20639038085938,"SLK57_2015_1997"
"637",7.89520692825317,"SLK57_2018_2062"
"638",13.2064237594604,"SLK58_2003_1412"
"639",3.93036389350891,"SLK6_2001_37"
"640",9.8033332824707,"SLK6_2002_13"
"641",8.30984020233154,"SLK6_2016_2012"
"642",10.8480253219604,"SLK60_2011_1815"
"643",18.0654067993164,"SLK61_2011_1819"
"644",6.00000047683716,"SLK62_2015_1988"
"645",4.53786849975586,"SLK63_2010_1729"
"646",7.88248348236084,"SLK63_2017_2096"
"647",6.27751445770264,"SLK64_2010_1733"
"648",13.0531902313232,"SLK64_2011_1820"
"649",4.12063360214233,"SLK64_2017_2086"
"650",6.35068798065186,"SLK65_2003_1488"
"651",6.12699937820435,"SLK65_2010_1732"
"652",4.62446594238281,"SLK65_2011_1822"
"653",6.14496231079102,"SLK66_2003_1432"
"654",6.32029390335083,"SLK67_2015_1982"
"655",10.5642175674438,"SLK67_2018_2123"
"656",2.92858123779297,"SLK68_2002_178"
"657",9.96147727966309,"SLK68_2017_2101"
"658",11.5804004669189,"SLK68_2018_2065"
"659",7.8805775642395,"SLK7_2002_14"
"660",1.23909759521484,"SLK7_2017_2099"
"661",3.79292011260986,"SLK70_2002_166"
"662",7.8349232673645,"SLK70_2003_1431"
"663",12.9545259475708,"SLK70_2011_1807"
"664",4.41745328903198,"SLK71_2003_1538"
"665",4.21507787704468,"SLK71_2011_1745"
"666",3.21094250679016,"SLK71_2012_1914"
"667",24.714822769165,"SLK72_2012_1766"
"668",7.70875358581543,"SLK73_2012_1759"
"669",27.6201305389404,"SLK74_2012_1851"
"670",12.0178737640381,"SLK75_2011_1699"
"671",6.55298900604248,"SLK76_2011_1810"
"672",12.4860429763794,"SLK79_2011_1697"
"673",6.0896372795105,"SLK79_2012_1927"
"674",12.6083078384399,"SLK8_2002_18"
"675",13.0158014297485,"SLK8_2017_1947"
"676",19.8184871673584,"SLK8_2019_2188"
"677",7.74509572982788,"SLK80_2003_1547"
"678",6.22055673599243,"SLK81_2012_1915"
"679",10.1304111480713,"SLK82_2011_1824"
"680",12.0996322631836,"SLK82_2012_1857"
"681",10.0685062408447,"SLK82_2017_2076"
"682",8.30186557769775,"SLK84_2011_1669"
"683",3.54894709587097,"SLK85_2011_1781"
"684",2.66184878349304,"SLK85_2012_1760"
"685",11.0158557891846,"SLK87_2011_1782"
"686",8.28074836730957,"SLK88_2011_1786"
"687",9.16447639465332,"SLK91_2012_1846"
"688",7.77859830856323,"SLK93_2012_1928"
"689",7.69922399520874,"SLK94_2003_1494"
"690",8.06152534484863,"SLK95_2011_1817"
"691",3.6986985206604,"SLK96_2017_2074"
"692",12.0000009536743,"SLK97_2006_1591"
"693",13.0298471450806,"SLK97_2012_1910"
"694",6.42306089401245,"SUD35_2016_2006"
"695",23.6252422332764,"SUD38_2015_1970"
"696",25.4559059143066,"SUD46_2007_1586"
"697",29.3818397521973,"SUD8_2006_1561"
"698",19.7605819702148,"SUD83_2018_2125"
"699",2,"THU113_2006_1568"
"700",78.7088851928711,"THU133_2006_1688"
"701",15.2110290527344,"THU142_2006_1634"
"702",7.41626310348511,"THU143_2006_1642"
"703",18.7722511291504,"THU144_2006_1638"
"704",9.28119659423828,"THU151_2006_1650"
"705",47.3975982666016,"THU154_2006_1687"
"706",25.1129550933838,"THU16_2002_102"
"707",5.25943565368652,"THU16_2013_1877"
"708",18.4641971588135,"THU163_2006_1640"
"709",10.6439504623413,"THU167_2006_1653"
"710",19.9852695465088,"THU176_2006_1652"
"711",10.9706716537476,"THU184_2006_1647"
"712",39.3484573364258,"THU185_2006_1633"
"713",29.0439014434814,"THU189_2006_1610"
"714",12.6222553253174,"THU19_2016_2001"
"715",13.1741151809692,"THU190_2006_1636"
"716",47.8156051635742,"THU192_2006_1689"
"717",11.1792650222778,"THU21_2009_1719"
"718",10.835485458374,"THU22_2011_1831"
"719",62.5876655578613,"THU232_2006_1690"
"720",21.7127590179443,"THU234_2006_1635"
"721",24.3893585205078,"THU246_2006_1597"
"722",4,"THU249_2006_1639"
"723",8.73504638671875,"THU28_2003_1502"
"724",9.93292999267578,"THU30_2005_1525"
"725",12.8873920440674,"THU31_2005_1510"
"726",6.54343748092651,"THU31_2017_2093"
"727",18.2114219665527,"THU33_2011_1829"
"728",9.718430519104,"THU35_2012_1858"
"729",15.2706689834595,"THU36_2007_1584"
"730",3.23495388031006,"THU36_2018_2051"
"731",38.4715538024902,"THU37_2007_1662"
"732",12.5664567947388,"THU38_2008_1668"
"733",15.1753854751587,"THU39_2007_1661"
"734",17.1573600769043,"THU4_2020_2161"
"735",22.8656826019287,"THU50_2011_1826"
"736",11.6486396789551,"THU51_2011_1828"
"737",15.7062864303589,"THU52_2018_2036"
"738",14.4364757537842,"THU57_2005_1526"
"739",25.9621562957764,"THU57_2011_1746"
"740",15.5300273895264,"THU58_2011_1825"
"741",15.579252243042,"THU58_2017_2073"
"742",9.37643432617188,"THU59_2017_2085"
"743",25.3567810058594,"THU61_2017_2087"
"744",15.7124042510986,"THU65_2005_1527"
"745",14.217490196228,"THU65_2012_1859"
"746",19.2344570159912,"THU66_2003_1537"
"747",10.263466835022,"THU67_2005_1528"
"748",14.2482833862305,"THU80_2011_1830"
"749",44.3824729919434,"TIM12_2018_2153"
"750",9.40270137786865,"TIM13_2010_1776"
"751",11.3950824737549,"TIM19_2005_1512"
"752",25.4399070739746,"TIM2_2019_2173"
"753",20.4203872680664,"TIM27_2012_1921"
"754",1.46219515800476,"TIM3_2007_1585"
"755",5.99999952316284,"TIM34_2011_1750"
"756",15.5288248062134,"TIM47_2012_1903"
"757",28.0794696807861,"TIM5_2005_1517"
"758",2.07451462745667,"TIM56_2005_1529"
"759",35.3497505187988,"TIM6_2018_2045"
"760",7.54751062393188,"TIM7_2005_1515"
"761",3.2051100730896,"TIM7_2010_1774"
"762",8.88894557952881,"TIM7_2012_1898"
"763",10.7043828964233,"TIM9_2010_1773"
"764",24.159460067749,"TIM9_2012_1852"
"765",21.6149158477783,"WAW12_2011_1749"
"766",29.9077301025391,"WAW13_2003_1409"
"767",9.173095703125,"WAW17_2012_1934"
"768",0,"WAW18_2010_1775"
"769",15.8516550064087,"WAW21_2003_1406"
"770",31.5488605499268,"WAW23_2003_1503"
"771",48.1382789611816,"WAW4_2012_1916"
"772",23.3781032562256,"WAW5_2012_1904"
"773",32.6312408447266,"WAW7_2016_2010"
